cart_item_id,user_id,product_id,quantity_added
11439,2201,541,8
11440,2201,827,3
11441,2201,906,9
11442,2201,851,4
11443,2202,748,9
11444,2202,243,2
11445,2202,431,3
11446,2202,76,5
11447,2203,248,2
11448,2203,197,8
11449,2203,7,6
11450,2203,330,5
11451,2203,449,3
11452,2204,658,3
11453,2205,491,3
11454,2205,655,3
11455,2205,462,8
11456,2205,753,6
11457,2205,721,2
11458,2205,558,5
11459,2205,583,9
11460,2206,457,1
11461,2206,281,3
11462,2206,177,4
11463,2206,584,9
11464,2206,901,4
11465,2206,731,5
11466,2207,508,1
11467,2207,132,6
11468,2207,154,10
11469,2207,400,2
11470,2208,438,7
11471,2208,910,10
11472,2208,165,3
11473,2208,843,9
11474,2208,497,9
11475,2208,647,5
11476,2208,917,3
11477,2209,725,1
11478,2209,909,9
11479,2209,501,10
11480,2209,640,1
11481,2209,97,8
11482,2209,540,4
11483,2209,23,5
11484,2209,66,6
11485,2209,995,9
11486,2209,559,6
11487,2210,10,5
11488,2210,944,2
11489,2210,702,2
11490,2210,199,10
11491,2210,122,1
11492,2210,151,3
11493,2210,781,1
11494,2210,326,4
11495,2210,790,3
11496,2211,91,7
11497,2211,968,7
11498,2211,563,10
11499,2211,146,7
11500,2211,95,4
11501,2211,150,2
11502,2211,368,3
11503,2211,517,4
11504,2212,778,2
11505,2212,544,5
11506,2213,265,1
11507,2213,256,3
11508,2213,800,3
11509,2213,866,7
11510,2213,6,5
11511,2213,21,8
11512,2213,953,3
11513,2213,114,6
11514,2213,650,6
11515,2214,691,8
11516,2214,65,7
11517,2214,443,3
11518,2214,158,1
11519,2214,818,4
11520,2214,766,8
11521,2214,604,10
11522,2214,202,5
11523,2215,548,3
11524,2215,574,4
11525,2215,809,2
11526,2215,171,1
11527,2215,678,9
11528,2215,883,2
11529,2215,218,6
11530,2216,37,7
11531,2216,369,6
11532,2216,934,10
11533,2216,97,9
11534,2216,833,7
11535,2216,673,2
11536,2217,411,4
11537,2217,30,6
11538,2217,1000,4
11539,2217,61,4
11540,2217,669,7
11541,2217,796,8
11542,2217,846,8
11543,2217,362,2
11544,2218,960,2
11545,2218,127,5
11546,2218,656,2
11547,2218,772,9
11548,2218,528,8
11549,2218,691,2
11550,2218,243,2
11551,2218,120,2
11552,2219,468,5
11553,2219,533,9
11554,2219,218,8
11555,2219,361,10
11556,2219,613,3
11557,2219,77,7
11558,2219,254,1
11559,2219,517,1
11560,2220,899,2
11561,2220,229,2
11562,2220,16,1
11563,2220,610,1
11564,2220,103,10
11565,2221,208,1
11566,2221,568,4
11567,2221,553,3
11568,2221,356,3
11569,2221,587,6
11570,2221,68,7
11571,2221,401,2
11572,2221,61,5
11573,2221,615,6
11574,2221,128,3
11575,2222,204,7
11576,2222,466,9
11577,2222,839,2
11578,2222,481,2
11579,2222,865,8
11580,2222,142,3
11581,2223,427,9
11582,2223,619,8
11583,2223,126,7
11584,2223,445,8
11585,2223,970,7
11586,2223,836,8
11587,2223,22,10
11588,2223,880,9
11589,2223,617,5
11590,2224,226,10
11591,2224,1,3
11592,2224,40,9
11593,2224,964,4
11594,2224,334,2
11595,2224,690,9
11596,2224,75,10
11597,2225,967,2
11598,2225,187,2
11599,2225,1,1
11600,2225,791,8
11601,2225,73,9
11602,2225,790,5
11603,2226,485,9
11604,2226,509,6
11605,2226,482,1
11606,2226,157,1
11607,2227,509,7
11608,2227,601,6
11609,2227,623,9
11610,2227,633,10
11611,2227,933,1
11612,2227,828,8
11613,2227,254,6
11614,2227,402,3
11615,2228,162,6
11616,2228,632,3
11617,2229,834,6
11618,2229,957,1
11619,2229,66,6
11620,2229,824,3
11621,2230,250,9
11622,2231,549,2
11623,2231,873,6
11624,2231,158,10
11625,2231,827,4
11626,2231,242,1
11627,2231,539,5
11628,2231,620,4
11629,2232,712,2
11630,2232,87,7
11631,2232,559,4
11632,2232,535,3
11633,2232,155,3
11634,2232,121,4
11635,2232,626,1
11636,2232,90,5
11637,2232,806,1
11638,2232,123,2
11639,2233,341,7
11640,2233,798,3
11641,2233,312,8
11642,2233,809,5
11643,2233,225,6
11644,2234,825,7
11645,2234,667,10
11646,2234,279,10
11647,2234,660,8
11648,2234,359,2
11649,2234,69,3
11650,2234,76,9
11651,2234,475,3
11652,2234,821,3
11653,2234,552,3
11654,2235,438,2
11655,2235,183,4
11656,2235,871,6
11657,2235,888,2
11658,2235,478,4
11659,2236,472,6
11660,2236,768,5
11661,2236,566,7
11662,2236,811,8
11663,2236,585,4
11664,2236,344,1
11665,2236,656,6
11666,2236,945,5
11667,2237,458,9
11668,2238,633,2
11669,2238,996,7
11670,2238,267,4
11671,2238,551,8
11672,2238,322,3
11673,2238,894,2
11674,2238,704,1
11675,2239,576,4
11676,2239,939,4
11677,2239,69,9
11678,2239,380,5
11679,2239,461,10
11680,2240,804,3
11681,2240,539,7
11682,2240,970,4
11683,2240,596,10
11684,2240,717,8
11685,2240,134,3
11686,2240,469,10
11687,2240,142,4
11688,2240,724,9
11689,2241,458,3
11690,2241,208,5
11691,2241,22,3
11692,2241,107,2
11693,2241,520,3
11694,2241,61,8
11695,2242,610,1
11696,2242,546,9
11697,2242,560,7
11698,2242,491,6
11699,2242,365,9
11700,2242,246,10
11701,2242,52,9
11702,2242,584,1
11703,2243,320,4
11704,2243,141,6
11705,2243,607,3
11706,2243,912,9
11707,2243,996,4
11708,2243,609,7
11709,2244,696,6
11710,2244,805,2
11711,2244,843,6
11712,2244,654,5
11713,2244,339,4
11714,2244,131,3
11715,2244,518,3
11716,2244,165,1
11717,2245,673,5
11718,2245,520,2
11719,2245,994,1
11720,2246,274,9
11721,2246,660,10
11722,2246,515,6
11723,2246,258,9
11724,2246,192,2
11725,2247,422,1
11726,2247,10,10
11727,2247,424,1
11728,2247,270,4
11729,2247,410,9
11730,2248,703,8
11731,2248,662,10
11732,2249,107,8
11733,2249,638,6
11734,2249,273,10
11735,2249,528,8
11736,2249,568,6
11737,2249,443,6
11738,2249,786,5
11739,2249,135,5
11740,2249,99,4
11741,2250,902,1
11742,2250,429,4
11743,2250,230,1
11744,2250,475,6
11745,2250,638,1
11746,2250,212,5
11747,2250,59,8
11748,2250,178,7
11749,2251,261,2
11750,2251,55,2
11751,2251,887,8
11752,2251,703,9
11753,2251,15,4
11754,2251,45,5
11755,2251,918,5
11756,2252,205,2
11757,2252,748,9
11758,2252,775,4
11759,2252,803,7
11760,2252,857,7
11761,2252,992,4
11762,2252,369,5
11763,2253,624,7
11764,2254,920,8
11765,2254,88,5
11766,2254,980,5
11767,2254,696,6
11768,2254,674,9
11769,2255,576,3
11770,2256,557,1
11771,2256,360,7
11772,2256,909,9
11773,2256,982,3
11774,2256,581,9
11775,2256,64,6
11776,2256,73,4
11777,2257,798,6
11778,2257,471,2
11779,2257,869,3
11780,2257,963,10
11781,2257,406,8
11782,2257,526,8
11783,2258,918,1
11784,2259,320,3
11785,2259,366,7
11786,2259,737,2
11787,2259,13,2
11788,2259,666,4
11789,2259,616,10
11790,2259,66,2
11791,2260,713,10
11792,2261,19,4
11793,2262,229,1
11794,2263,785,5
11795,2263,950,7
11796,2263,932,3
11797,2263,385,5
11798,2263,529,2
11799,2263,54,9
11800,2263,526,2
11801,2263,820,3
11802,2263,421,5
11803,2263,640,1
11804,2264,123,8
11805,2264,886,6
11806,2264,318,3
11807,2264,367,7
11808,2264,624,9
11809,2264,586,9
11810,2264,959,5
11811,2264,317,10
11812,2265,717,5
11813,2265,136,8
11814,2265,423,10
11815,2265,785,6
11816,2265,891,10
11817,2265,244,2
11818,2266,408,4
11819,2266,987,2
11820,2266,846,4
11821,2266,524,10
11822,2267,466,2
11823,2267,114,10
11824,2267,262,6
11825,2267,633,2
11826,2267,943,4
11827,2268,499,9
11828,2268,88,1
11829,2268,847,2
11830,2268,884,3
11831,2268,868,6
11832,2269,412,6
11833,2269,279,7
11834,2269,108,5
11835,2269,852,7
11836,2269,575,8
11837,2270,112,2
11838,2270,907,7
11839,2270,507,7
11840,2270,827,9
11841,2270,505,9
11842,2271,746,4
11843,2271,135,4
11844,2271,184,10
11845,2271,789,8
11846,2271,467,4
11847,2271,86,7
11848,2272,967,1
11849,2272,866,5
11850,2273,107,6
11851,2273,799,8
11852,2274,117,1
11853,2274,49,9
11854,2274,442,8
11855,2274,225,3
11856,2274,280,4
11857,2274,645,3
11858,2275,454,6
11859,2276,250,9
11860,2276,724,8
11861,2276,272,4
11862,2277,376,2
11863,2277,872,1
11864,2277,804,1
11865,2277,754,5
11866,2277,907,2
11867,2277,173,2
11868,2278,204,6
11869,2278,738,1
11870,2279,6,9
11871,2279,209,9
11872,2279,268,3
11873,2279,849,9
11874,2279,312,2
11875,2280,993,10
11876,2280,225,4
11877,2280,915,8
11878,2280,522,4
11879,2280,282,8
11880,2280,171,7
11881,2280,442,8
11882,2280,464,7
11883,2280,727,10
11884,2280,516,5
11885,2281,99,1
11886,2281,404,6
11887,2281,880,5
11888,2281,135,4
11889,2281,320,5
11890,2281,225,7
11891,2281,893,6
11892,2282,648,3
11893,2282,705,6
11894,2282,824,8
11895,2282,189,2
11896,2282,18,5
11897,2282,216,10
11898,2283,64,3
11899,2283,456,5
11900,2283,342,8
11901,2283,457,3
11902,2283,734,5
11903,2284,544,5
11904,2284,731,9
11905,2284,950,4
11906,2284,810,4
11907,2284,597,2
11908,2285,570,1
11909,2286,354,10
11910,2286,31,6
11911,2286,763,6
11912,2286,900,1
11913,2286,857,8
11914,2286,396,3
11915,2286,489,6
11916,2286,440,5
11917,2287,240,9
11918,2287,556,6
11919,2287,528,2
11920,2288,527,3
11921,2288,67,8
11922,2288,258,4
11923,2288,534,6
11924,2288,664,5
11925,2289,342,6
11926,2289,719,8
11927,2289,641,10
11928,2290,473,5
11929,2290,309,1
11930,2290,480,5
11931,2290,65,4
11932,2290,94,10
11933,2290,279,5
11934,2290,3,3
11935,2290,193,1
11936,2291,530,3
11937,2291,623,5
11938,2291,472,7
11939,2291,620,5
11940,2292,64,10
11941,2292,307,7
11942,2292,542,7
11943,2292,256,7
11944,2292,886,9
11945,2292,957,3
11946,2293,506,2
11947,2293,127,1
11948,2293,547,3
11949,2294,246,5
11950,2294,972,7
11951,2294,194,1
11952,2294,430,3
11953,2294,527,2
11954,2294,666,10
11955,2294,664,6
11956,2295,251,6
11957,2295,50,7
11958,2295,784,9
11959,2295,212,10
11960,2295,804,3
11961,2296,505,2
11962,2296,656,10
11963,2296,95,4
11964,2296,63,3
11965,2296,183,4
11966,2296,816,7
11967,2297,454,1
11968,2297,440,7
11969,2297,668,7
11970,2297,821,3
11971,2297,614,8
11972,2297,473,6
11973,2297,991,9
11974,2297,881,8
11975,2297,865,1
11976,2298,766,9
11977,2298,546,4
11978,2299,189,4
11979,2299,49,8
11980,2299,296,2
11981,2299,630,9
11982,2299,335,3
11983,2299,496,9
11984,2299,817,1
11985,2300,708,8
11986,2300,238,1
11987,2300,671,2
11988,2300,949,6
11989,2300,31,2
11990,2300,432,10
11991,2300,135,2
11992,2300,991,2
11993,2300,452,7
11994,2300,528,2
11995,2301,795,6
11996,2301,686,3
11997,2301,23,3
11998,2302,606,3
11999,2302,503,6
12000,2302,31,8
12001,2302,666,4
12002,2303,97,5
12003,2304,583,2
12004,2304,540,1
12005,2304,305,5
12006,2304,949,1
12007,2304,904,6
12008,2304,85,2
12009,2304,577,8
12010,2304,844,3
12011,2304,461,2
12012,2304,430,1
12013,2305,774,6
12014,2305,629,7
12015,2305,935,6
12016,2305,657,6
12017,2305,534,2
12018,2305,815,5
12019,2306,377,8
12020,2306,532,2
12021,2306,503,1
12022,2306,565,4
12023,2306,855,1
12024,2306,668,10
12025,2306,369,9
12026,2306,30,8
12027,2306,972,8
12028,2307,801,7
12029,2307,314,7
12030,2307,364,6
12031,2308,887,7
12032,2308,541,7
12033,2308,1000,4
12034,2308,192,6
12035,2308,710,1
12036,2308,458,7
12037,2308,221,2
12038,2308,289,5
12039,2308,530,10
12040,2309,999,4
12041,2309,108,1
12042,2309,144,5
12043,2309,599,1
12044,2310,402,2
12045,2310,892,1
12046,2310,790,3
12047,2310,736,1
12048,2310,839,6
12049,2310,304,10
12050,2310,655,3
12051,2310,509,4
12052,2310,228,8
12053,2311,960,6
12054,2311,160,5
12055,2311,996,9
12056,2311,996,4
12057,2311,150,2
12058,2311,240,3
12059,2311,341,2
12060,2311,591,10
12061,2312,137,3
12062,2312,990,7
12063,2312,443,4
12064,2312,352,4
12065,2312,7,3
12066,2312,774,6
12067,2312,807,8
12068,2312,821,6
12069,2312,693,2
12070,2313,276,1
12071,2313,585,6
12072,2313,527,2
12073,2313,419,10
12074,2313,646,1
12075,2313,735,10
12076,2313,362,1
12077,2313,759,5
12078,2313,851,5
12079,2313,844,1
12080,2314,616,1
12081,2314,477,8
12082,2314,445,7
12083,2314,849,6
12084,2314,895,4
12085,2315,674,6
12086,2315,996,4
12087,2315,493,4
12088,2315,321,5
12089,2315,130,6
12090,2315,285,7
12091,2315,257,1
12092,2315,338,9
12093,2315,972,2
12094,2315,651,5
12095,2316,962,4
12096,2316,308,6
12097,2317,739,1
12098,2317,543,6
12099,2317,534,9
12100,2317,293,7
12101,2317,764,5
12102,2317,598,5
12103,2317,413,1
12104,2317,847,2
12105,2317,700,2
12106,2317,212,10
12107,2318,193,7
12108,2318,743,6
12109,2318,311,4
12110,2318,821,6
12111,2318,240,10
12112,2318,86,5
12113,2318,456,8
12114,2318,116,7
12115,2318,116,6
12116,2319,684,8
12117,2319,64,6
12118,2319,385,4
12119,2319,602,8
12120,2319,80,9
12121,2319,194,4
12122,2320,838,7
12123,2320,228,10
12124,2320,862,2
12125,2320,216,4
12126,2320,237,6
12127,2320,261,6
12128,2320,679,2
12129,2320,902,6
12130,2320,533,5
12131,2321,561,1
12132,2321,250,8
12133,2321,453,9
12134,2321,315,3
12135,2321,158,4
12136,2321,471,1
12137,2322,521,4
12138,2322,703,5
12139,2323,659,6
12140,2323,85,4
12141,2323,272,6
12142,2323,247,3
12143,2323,919,8
12144,2323,206,8
12145,2323,972,10
12146,2323,835,8
12147,2323,294,7
12148,2323,482,10
12149,2324,14,1
12150,2324,200,3
12151,2324,962,3
12152,2324,919,3
12153,2324,322,6
12154,2324,973,2
12155,2324,321,10
12156,2324,293,5
12157,2325,483,2
12158,2325,936,6
12159,2325,965,5
12160,2325,252,10
12161,2325,43,5
12162,2325,424,5
12163,2325,906,7
12164,2325,482,5
12165,2326,285,2
12166,2326,134,8
12167,2326,304,2
12168,2327,288,4
12169,2327,608,1
12170,2327,559,1
12171,2327,201,7
12172,2327,165,1
12173,2327,203,7
12174,2327,917,1
12175,2328,34,2
12176,2328,982,9
12177,2328,504,5
12178,2329,576,8
12179,2329,458,10
12180,2330,773,9
12181,2330,83,7
12182,2330,756,10
12183,2330,215,7
12184,2330,482,10
12185,2330,974,2
12186,2330,414,1
12187,2331,24,7
12188,2331,215,4
12189,2331,232,2
12190,2331,854,8
12191,2331,604,1
12192,2331,690,7
12193,2332,84,1
12194,2332,189,5
12195,2332,861,8
12196,2332,936,10
12197,2332,575,4
12198,2332,509,5
12199,2333,119,9
12200,2333,175,7
12201,2333,874,5
12202,2333,355,7
12203,2333,55,10
12204,2333,854,9
12205,2333,115,6
12206,2334,978,5
12207,2334,770,3
12208,2334,285,8
12209,2334,702,4
12210,2334,889,6
12211,2334,849,3
12212,2334,605,7
12213,2335,55,5
12214,2336,925,5
12215,2336,177,5
12216,2336,388,8
12217,2336,131,4
12218,2336,855,10
12219,2336,922,2
12220,2337,903,5
12221,2337,11,6
12222,2337,813,7
12223,2338,566,10
12224,2339,608,7
12225,2339,7,6
12226,2339,233,8
12227,2339,832,6
12228,2339,916,4
12229,2339,545,2
12230,2339,53,10
12231,2339,70,9
12232,2339,463,2
12233,2340,858,1
12234,2340,285,4
12235,2341,582,6
12236,2341,899,8
12237,2341,1,6
12238,2341,574,9
12239,2341,916,10
12240,2341,465,7
12241,2342,964,10
12242,2342,516,1
12243,2342,363,2
12244,2342,684,5
12245,2342,377,6
12246,2342,803,7
12247,2342,993,1
12248,2343,249,2
12249,2343,44,5
12250,2343,337,8
12251,2343,475,4
12252,2343,358,10
12253,2344,472,8
12254,2344,173,9
12255,2344,864,9
12256,2344,302,3
12257,2345,517,6
12258,2345,948,3
12259,2345,219,7
12260,2345,681,7
12261,2345,672,7
12262,2345,758,3
12263,2346,12,4
12264,2346,370,10
12265,2346,811,1
12266,2346,407,7
12267,2347,799,9
12268,2347,625,7
12269,2347,740,3
12270,2348,320,10
12271,2348,579,9
12272,2348,440,10
12273,2348,15,8
12274,2348,239,7
12275,2348,143,3
12276,2348,977,2
12277,2348,698,5
12278,2348,458,1
12279,2349,7,8
12280,2349,800,7
12281,2349,795,8
12282,2349,235,10
12283,2349,427,7
12284,2350,594,1
12285,2350,176,9
12286,2350,703,1
12287,2350,967,8
12288,2350,188,3
12289,2350,955,6
12290,2350,802,2
12291,2351,155,5
12292,2351,403,7
12293,2351,801,5
12294,2351,133,5
12295,2351,751,5
12296,2351,643,7
12297,2351,375,10
12298,2351,234,1
12299,2351,841,9
12300,2351,507,5
12301,2352,98,2
12302,2353,856,3
12303,2353,991,7
12304,2353,822,2
12305,2353,688,9
12306,2353,664,5
12307,2353,768,8
12308,2354,701,3
12309,2354,993,4
12310,2354,862,4
12311,2354,226,6
12312,2354,436,6
12313,2354,584,5
12314,2354,104,10
12315,2354,267,6
12316,2354,689,7
12317,2355,451,5
12318,2355,674,6
12319,2355,339,1
12320,2355,388,9
12321,2355,792,9
12322,2356,410,3
12323,2356,179,5
12324,2356,157,4
12325,2356,927,5
12326,2356,541,7
12327,2356,470,1
12328,2356,715,4
12329,2356,354,5
12330,2356,902,2
12331,2356,927,5
12332,2357,508,1
12333,2357,41,9
12334,2357,575,6
12335,2358,997,9
12336,2358,576,1
12337,2358,648,3
12338,2358,19,10
12339,2358,223,5
12340,2358,533,9
12341,2358,15,9
12342,2358,23,8
12343,2359,509,5
12344,2359,428,7
12345,2360,720,4
12346,2360,603,7
12347,2360,554,5
12348,2360,490,1
12349,2360,112,7
12350,2360,82,5
12351,2361,679,5
12352,2361,895,5
12353,2361,772,2
12354,2361,945,4
12355,2361,423,1
12356,2361,420,8
12357,2361,205,3
12358,2361,917,3
12359,2361,376,8
12360,2361,573,4
12361,2362,753,4
12362,2362,737,7
12363,2362,418,8
12364,2362,627,2
12365,2362,815,8
12366,2362,569,3
12367,2362,474,9
12368,2363,311,1
12369,2363,582,1
12370,2363,387,8
12371,2363,776,7
12372,2363,449,8
12373,2363,890,6
12374,2363,302,8
12375,2363,617,1
12376,2364,542,2
12377,2364,814,8
12378,2364,50,7
12379,2364,328,1
12380,2364,947,7
12381,2364,439,4
12382,2365,529,5
12383,2365,516,3
12384,2365,939,6
12385,2365,22,7
12386,2365,725,7
12387,2365,372,1
12388,2365,906,8
12389,2365,74,9
12390,2365,972,10
12391,2366,757,1
12392,2367,62,9
12393,2367,271,7
12394,2367,530,1
12395,2367,864,3
12396,2367,664,9
12397,2367,332,3
12398,2367,384,6
12399,2367,893,4
12400,2367,261,7
12401,2367,116,3
12402,2368,282,4
12403,2368,822,5
12404,2369,49,2
12405,2369,144,10
12406,2369,834,9
12407,2369,903,1
12408,2369,565,7
12409,2369,121,9
12410,2369,466,7
12411,2369,35,1
12412,2369,50,6
12413,2370,992,4
12414,2370,921,10
12415,2371,261,1
12416,2371,882,9
12417,2371,468,7
12418,2371,257,10
12419,2372,975,10
12420,2372,536,5
12421,2372,307,4
12422,2373,840,4
12423,2373,611,5
12424,2373,909,5
12425,2373,67,5
12426,2373,472,10
12427,2373,959,4
12428,2373,337,9
12429,2373,914,3
12430,2373,550,1
12431,2373,564,8
12432,2374,15,6
12433,2374,554,5
12434,2374,325,9
12435,2374,164,2
12436,2374,966,5
12437,2374,671,5
12438,2374,376,9
12439,2375,509,1
12440,2375,663,3
12441,2375,472,7
12442,2375,448,8
12443,2375,644,9
12444,2375,436,5
12445,2375,71,8
12446,2375,328,7
12447,2375,385,9
12448,2375,399,1
12449,2376,823,5
12450,2376,118,7
12451,2377,901,5
12452,2377,180,8
12453,2377,147,3
12454,2377,465,8
12455,2377,744,2
12456,2377,539,3
12457,2377,931,2
12458,2378,211,3
12459,2378,494,5
12460,2378,142,1
12461,2379,386,5
12462,2379,329,1
12463,2379,442,9
12464,2379,88,8
12465,2379,620,10
12466,2379,264,7
12467,2379,688,9
12468,2379,164,4
12469,2379,114,5
12470,2379,729,4
12471,2380,175,4
12472,2380,402,5
12473,2381,345,6
12474,2381,566,3
12475,2381,564,9
12476,2381,471,7
12477,2381,503,4
12478,2381,862,3
12479,2381,871,3
12480,2381,623,6
12481,2382,809,4
12482,2382,311,10
12483,2382,425,7
12484,2383,215,5
12485,2383,182,8
12486,2383,445,7
12487,2383,809,1
12488,2383,557,8
12489,2383,669,7
12490,2383,622,4
12491,2383,653,10
12492,2383,289,6
12493,2384,956,5
12494,2384,675,5
12495,2384,626,7
12496,2384,489,8
12497,2384,500,3
12498,2384,308,8
12499,2384,373,1
12500,2384,212,8
12501,2385,955,6
12502,2385,817,9
12503,2386,708,8
12504,2386,642,3
12505,2386,905,8
12506,2386,783,4
12507,2386,257,9
12508,2386,520,4
12509,2386,441,6
12510,2386,362,1
12511,2387,633,1
12512,2387,890,6
12513,2387,539,8
12514,2387,967,1
12515,2387,54,4
12516,2387,951,8
12517,2387,387,2
12518,2387,855,10
12519,2387,566,9
12520,2388,704,5
12521,2388,546,9
12522,2388,65,10
12523,2388,535,3
12524,2388,827,6
12525,2388,350,10
12526,2388,40,5
12527,2388,540,1
12528,2388,874,4
12529,2389,448,6
12530,2389,518,10
12531,2389,596,2
12532,2389,359,9
12533,2389,847,5
12534,2389,830,1
12535,2390,236,1
12536,2391,627,6
12537,2391,796,10
12538,2391,760,7
12539,2392,239,3
12540,2392,549,7
12541,2392,781,2
12542,2393,982,3
12543,2394,81,9
12544,2394,313,3
12545,2394,432,3
12546,2394,7,8
12547,2394,717,10
12548,2394,845,6
12549,2394,923,8
12550,2394,956,5
12551,2395,995,2
12552,2396,389,2
12553,2396,135,8
12554,2396,143,9
12555,2396,473,10
12556,2396,598,9
12557,2396,332,9
12558,2396,341,3
12559,2396,983,2
12560,2396,894,2
12561,2396,430,3
12562,2397,118,7
12563,2397,129,10
12564,2398,840,5
12565,2398,217,10
12566,2398,913,4
12567,2398,98,3
12568,2398,996,2
12569,2398,676,2
12570,2398,145,8
12571,2398,85,9
12572,2398,173,1
12573,2399,691,2
12574,2400,862,2
12575,2400,408,7
12576,2400,754,6
12577,2400,449,5
12578,2400,394,2
12579,2400,917,9
12580,2400,371,8
12581,2401,303,2
12582,2401,517,2
12583,2401,877,4
12584,2401,594,6
12585,2401,93,9
12586,2401,947,10
12587,2401,441,5
12588,2401,313,3
12589,2402,9,9
12590,2402,626,1
12591,2402,691,4
12592,2402,47,5
12593,2402,130,7
12594,2402,393,4
12595,2402,145,2
12596,2403,376,7
12597,2403,18,1
12598,2403,322,10
12599,2403,86,3
12600,2403,727,7
12601,2404,668,7
12602,2404,991,7
12603,2404,450,1
12604,2404,415,3
12605,2404,438,8
12606,2404,292,9
12607,2404,554,10
12608,2404,891,10
12609,2404,238,4
12610,2405,640,2
12611,2405,129,9
12612,2405,412,4
12613,2406,433,2
12614,2406,950,3
12615,2406,188,8
12616,2406,880,8
12617,2407,739,8
12618,2407,252,9
12619,2407,729,3
12620,2407,403,1
12621,2408,297,1
12622,2408,901,4
12623,2408,449,1
12624,2408,358,10
12625,2408,48,3
12626,2409,764,3
12627,2409,532,2
12628,2409,660,10
12629,2409,432,3
12630,2409,212,2
12631,2409,560,2
12632,2409,895,6
12633,2409,947,4
12634,2409,327,1
12635,2410,621,7
12636,2410,729,7
12637,2410,842,2
12638,2410,709,7
12639,2410,926,3
12640,2410,706,2
12641,2410,814,5
12642,2410,736,10
12643,2410,753,10
12644,2411,996,9
12645,2411,892,10
12646,2412,476,2
12647,2412,677,3
12648,2412,830,9
12649,2412,37,2
12650,2412,922,2
12651,2412,6,8
12652,2412,410,10
12653,2412,767,9
12654,2413,394,8
12655,2413,671,7
12656,2413,972,3
12657,2413,40,10
12658,2413,597,10
12659,2413,625,7
12660,2413,324,5
12661,2413,99,8
12662,2413,789,4
12663,2413,368,8
12664,2414,92,10
12665,2414,187,5
12666,2415,736,2
12667,2415,908,8
12668,2415,371,1
12669,2415,39,5
12670,2415,565,5
12671,2415,284,10
12672,2416,66,10
12673,2416,942,1
12674,2417,272,3
12675,2417,788,4
12676,2417,936,3
12677,2417,329,1
12678,2417,654,7
12679,2417,157,8
12680,2417,644,1
12681,2417,774,8
12682,2418,674,4
12683,2418,659,1
12684,2418,714,10
12685,2419,480,1
12686,2419,631,2
12687,2419,438,4
12688,2419,906,3
12689,2419,82,10
12690,2419,136,4
12691,2420,152,8
12692,2420,609,10
12693,2421,394,2
12694,2421,932,2
12695,2422,223,6
12696,2422,274,7
12697,2422,366,8
12698,2422,309,7
12699,2422,723,3
12700,2422,272,5
12701,2422,960,9
12702,2422,314,7
12703,2422,780,6
12704,2423,1,5
12705,2423,723,9
12706,2423,585,1
12707,2424,534,1
12708,2424,763,4
12709,2424,282,8
12710,2424,455,3
12711,2424,613,8
12712,2424,926,4
12713,2424,909,4
12714,2425,185,3
12715,2425,958,9
12716,2425,650,8
12717,2426,825,2
12718,2426,927,5
12719,2426,386,5
12720,2427,241,6
12721,2427,225,3
12722,2428,145,5
12723,2428,625,9
12724,2429,301,5
12725,2429,1000,7
12726,2429,893,6
12727,2429,571,1
12728,2429,734,8
12729,2429,540,9
12730,2429,889,7
12731,2429,237,10
12732,2429,650,8
12733,2430,937,9
12734,2430,473,10
12735,2430,999,6
12736,2430,45,8
12737,2431,433,1
12738,2431,340,5
12739,2431,281,6
12740,2432,811,8
12741,2432,492,4
12742,2433,722,6
12743,2433,987,6
12744,2433,261,7
12745,2434,665,8
12746,2434,463,8
12747,2434,716,2
12748,2434,884,7
12749,2434,436,3
12750,2434,922,5
12751,2434,644,10
12752,2435,680,9
12753,2435,734,3
12754,2435,569,5
12755,2436,915,1
12756,2436,14,8
12757,2436,672,10
12758,2436,834,10
12759,2436,396,7
12760,2436,942,7
12761,2437,833,3
12762,2437,970,4
12763,2437,333,3
12764,2437,641,7
12765,2437,85,1
12766,2437,490,3
12767,2438,615,3
12768,2438,293,2
12769,2438,347,9
12770,2438,992,7
12771,2438,639,8
12772,2438,505,9
12773,2438,415,3
12774,2438,211,9
12775,2438,554,4
12776,2438,862,3
12777,2439,62,3
12778,2439,248,3
12779,2439,622,4
12780,2439,850,3
12781,2439,608,1
12782,2439,367,1
12783,2439,481,3
12784,2439,430,1
12785,2439,428,2
12786,2440,48,2
12787,2440,978,3
12788,2440,550,4
12789,2440,873,4
12790,2440,706,2
12791,2441,437,7
12792,2441,703,4
12793,2441,341,10
12794,2441,370,9
12795,2441,993,3
12796,2441,873,3
12797,2442,598,4
12798,2442,534,8
12799,2443,293,7
12800,2443,780,6
12801,2443,840,5
12802,2443,964,10
12803,2443,649,9
12804,2443,303,7
12805,2443,4,6
12806,2443,36,2
12807,2443,166,10
12808,2443,715,7
12809,2444,900,7
12810,2444,247,7
12811,2444,290,1
12812,2444,784,9
12813,2444,955,6
12814,2444,423,2
12815,2444,465,4
12816,2445,79,2
12817,2445,793,8
12818,2445,78,5
12819,2446,695,4
12820,2446,941,4
12821,2446,957,2
12822,2447,664,1
12823,2447,353,9
12824,2447,208,10
12825,2447,132,4
12826,2447,431,10
12827,2447,239,6
12828,2447,971,9
12829,2448,46,8
12830,2448,580,4
12831,2448,866,8
12832,2449,13,9
12833,2449,27,6
12834,2449,478,7
12835,2450,378,3
