order_items_id,order_id,product_id,quantity_sold
1662,548,424,1
1663,548,294,2
1664,548,597,7
1665,548,342,9
1666,548,951,10
1667,549,808,7
1668,549,502,2
1669,549,496,6
1670,549,191,7
1671,549,708,10
1672,550,238,6
1673,551,443,1
1674,551,580,5
1675,552,416,10
1676,553,953,6
1677,553,257,9
1678,553,683,8
1679,553,279,1
1680,553,471,4
1681,554,692,9
1682,555,139,9
1683,556,511,1
1684,556,742,7
1685,557,754,10
1686,558,234,6
1687,558,447,1
1688,558,183,1
1689,558,475,2
1690,558,309,10
1691,559,509,9
1692,559,201,7
1693,559,888,2
1694,560,995,6
1695,560,244,6
1696,561,959,5
1697,561,895,1
1698,561,922,10
1699,562,972,2
1700,562,158,9
1701,562,196,10
1702,562,238,7
1703,563,98,5
1704,563,892,9
1705,563,857,10
1706,563,55,4
1707,564,915,6
1708,565,593,6
1709,565,894,7
1710,565,38,8
1711,565,801,6
1712,566,163,5
1713,566,56,9
1714,566,770,4
1715,566,563,9
1716,566,129,2
1717,567,638,7
1718,567,54,4
1719,568,329,7
1720,569,935,9
1721,569,440,5
1722,569,718,7
1723,569,91,2
1724,570,489,3
1725,570,956,3
1726,570,756,8
1727,571,361,10
1728,572,927,9
1729,572,514,5
1730,573,966,10
1731,573,896,5
1732,573,863,5
1733,574,559,6
1734,574,83,10
1735,574,686,8
1736,574,951,2
1737,575,936,8
1738,575,500,8
1739,576,456,5
1740,576,568,2
1741,576,592,2
1742,576,787,5
1743,576,631,5
1744,577,816,3
1745,577,552,5
1746,578,244,9
1747,578,380,10
1748,579,13,9
1749,579,432,1
1750,580,42,3
1751,580,913,9
1752,581,928,9
1753,581,724,5
1754,581,826,10
1755,581,196,9
1756,581,99,1
1757,582,704,8
1758,582,747,1
1759,582,83,10
1760,583,405,4
1761,583,208,1
1762,584,394,3
1763,584,210,2
1764,584,208,5
1765,584,424,8
1766,585,88,10
1767,585,906,5
1768,585,886,4
1769,585,415,5
1770,585,27,4
1771,586,475,4
1772,586,580,10
1773,587,219,9
1774,587,450,10
1775,587,178,10
1776,588,252,7
1777,589,584,1
1778,590,414,3
1779,590,665,2
1780,590,376,2
1781,591,943,7
1782,591,835,3
1783,591,516,4
1784,591,57,10
1785,591,323,1
1786,592,890,2
1787,592,584,1
1788,592,666,5
1789,593,584,7
1790,593,565,10
1791,594,725,6
1792,594,287,1
1793,594,714,4
1794,594,727,7
1795,595,839,8
1796,595,37,9
1797,596,895,5
1798,596,493,9
1799,597,387,4
1800,597,182,9
1801,597,580,7
1802,597,788,4
1803,597,787,4
1804,598,474,5
1805,598,996,6
1806,599,585,6
1807,599,358,1
1808,599,643,3
1809,600,692,3
1810,600,247,2
1811,600,268,4
1812,601,93,10
1813,601,828,6
1814,601,636,5
1815,601,461,7
1816,602,364,3
1817,602,589,10
1818,602,398,7
1819,603,738,8
1820,603,140,9
1821,603,947,9
1822,603,356,3
1823,604,578,6
1824,604,838,5
1825,605,24,3
1826,605,430,2
1827,606,38,3
1828,606,480,2
1829,606,545,9
1830,606,113,1
1831,606,458,10
1832,607,167,4
1833,608,910,5
1834,608,29,5
1835,608,722,6
1836,608,622,1
1837,609,963,2
1838,610,593,9
1839,610,343,1
1840,610,311,9
1841,610,544,5
1842,611,742,7
1843,611,272,8
1844,612,996,1
1845,612,572,7
1846,612,942,9
1847,612,742,5
1848,612,6,10
1849,613,626,9
1850,613,109,1
1851,613,442,6
1852,613,699,5
1853,613,943,9
1854,614,710,6
1855,614,146,4
1856,614,351,2
1857,614,29,4
1858,615,373,9
1859,615,940,9
1860,615,324,3
1861,615,369,10
1862,615,321,9
1863,616,443,2
1864,616,107,9
1865,616,72,1
1866,616,97,6
1867,617,686,9
1868,618,292,7
1869,618,441,9
1870,618,356,5
1871,618,813,1
1872,618,962,3
1873,619,303,2
1874,620,323,7
1875,621,285,4
1876,621,752,2
1877,622,893,6
1878,622,553,2
1879,623,239,3
1880,623,62,1
1881,623,167,10
1882,624,863,1
1883,625,707,3
1884,625,567,7
1885,625,107,6
1886,626,288,7
1887,626,221,10
1888,626,703,10
1889,627,953,3
1890,627,563,10
1891,628,757,4
1892,629,515,1
1893,629,500,6
1894,630,800,4
1895,630,476,3
1896,630,866,4
1897,631,264,3
1898,631,880,5
1899,631,460,3
1900,631,832,1
1901,631,198,4
1902,632,958,9
1903,632,713,2
1904,632,286,6
1905,633,979,8
1906,633,787,4
1907,634,790,10
1908,635,843,1
1909,636,24,4
1910,637,453,1
1911,638,26,5
1912,639,895,9
1913,639,239,2
1914,639,285,2
1915,639,736,1
1916,639,936,3
1917,640,828,3
1918,640,382,3
1919,641,446,7
1920,641,229,9
1921,641,896,9
1922,642,146,4
1923,642,525,3
1924,642,406,2
1925,642,458,3
1926,642,404,8
1927,643,160,6
1928,643,147,7
1929,643,877,3
1930,644,418,4
1931,644,35,6
1932,644,947,4
1933,645,368,2
1934,645,388,8
1935,645,404,4
1936,645,246,6
1937,645,561,1
1938,646,122,4
1939,646,620,2
1940,647,129,8
1941,647,517,7
1942,647,428,3
1943,647,976,5
1944,647,140,1
1945,648,473,2
1946,648,119,7
1947,648,398,6
1948,649,428,7
1949,649,846,10
1950,650,235,9
1951,650,675,5
1952,650,559,9
1953,651,658,2
1954,651,773,6
1955,651,352,10
1956,651,81,5
1957,652,524,1
1958,652,100,5
1959,653,944,9
1960,653,784,9
1961,653,455,9
1962,653,36,9
1963,653,306,4
1964,654,879,7
1965,654,296,6
1966,654,201,9
1967,654,192,7
1968,655,510,7
1969,655,429,7
1970,655,940,1
1971,655,743,9
1972,655,70,4
1973,656,416,8
1974,656,357,5
1975,656,631,7
1976,656,381,9
1977,657,580,1
1978,658,356,1
1979,659,413,6
1980,659,960,3
1981,660,420,5
1982,660,465,5
1983,661,617,2
1984,661,985,9
1985,661,136,1
1986,662,15,1
1987,663,139,8
1988,663,779,3
1989,663,328,9
1990,664,680,5
1991,665,631,9
1992,665,239,6
1993,665,719,2
1994,665,564,8
1995,666,260,9
1996,666,811,9
1997,666,706,3
1998,666,329,1
1999,666,133,4
2000,667,511,9
2001,667,927,9
2002,667,794,10
2003,667,79,6
2004,668,477,1
2005,669,951,5
2006,670,804,6
2007,670,294,10
2008,670,847,10
2009,671,668,4
2010,671,397,1
2011,671,534,4
2012,671,895,3
2013,672,747,6
2014,672,103,5
2015,672,387,4
2016,672,918,7
2017,672,570,6
2018,673,279,7
2019,673,663,2
2020,674,590,3
2021,674,97,4
2022,675,397,4
2023,675,528,10
2024,675,773,9
2025,675,690,8
2026,675,408,3
2027,676,853,6
2028,676,94,5
2029,676,871,7
2030,677,819,2
2031,677,182,8
2032,677,159,1
2033,677,195,4
2034,677,65,4
2035,678,734,6
2036,678,454,3
2037,679,381,1
2038,679,207,8
2039,680,911,4
2040,681,198,6
2041,681,752,4
2042,681,818,8
2043,682,498,6
2044,682,235,9
2045,682,200,6
2046,682,656,10
2047,683,867,2
2048,683,309,6
2049,684,899,8
2050,684,619,6
2051,684,401,5
2052,684,490,7
2053,684,857,3
2054,685,946,4
2055,686,300,4
2056,686,247,1
2057,687,871,1
2058,687,302,3
2059,687,957,10
2060,687,938,10
2061,688,982,10
2062,688,280,8
2063,688,53,8
2064,688,731,4
2065,689,329,7
2066,689,243,6
2067,690,392,10
2068,690,111,7
2069,690,108,4
2070,690,471,10
2071,690,281,1
2072,691,308,1
2073,691,102,3
2074,691,21,1
2075,692,419,6
2076,692,345,2
2077,692,248,2
2078,692,801,6
2079,692,413,4
2080,693,265,2
2081,693,652,3
2082,694,500,6
2083,695,488,8
2084,695,724,5
2085,695,10,7
2086,695,646,3
2087,695,610,5
2088,696,241,2
2089,697,57,4
2090,698,646,10
2091,698,203,4
2092,698,752,8
2093,698,215,8
2094,699,487,4
2095,699,660,4
2096,699,428,8
2097,699,229,3
2098,699,973,5
2099,700,656,1
2100,700,639,4
2101,700,396,10
2102,701,332,7
2103,701,314,4
2104,701,639,5
2105,701,395,3
2106,701,749,1
2107,702,806,3
2108,702,35,4
2109,702,715,6
2110,702,393,7
2111,703,50,6
2112,704,985,7
2113,704,915,7
2114,704,832,2
2115,704,990,8
2116,705,613,9
2117,705,835,10
2118,705,595,9
2119,705,825,1
2120,705,955,3
2121,706,978,7
2122,706,211,7
2123,706,983,7
2124,706,50,7
2125,706,1,8
2126,707,603,10
2127,707,371,3
2128,707,789,4
2129,707,190,6
2130,707,478,1
2131,708,313,3
2132,708,354,1
2133,708,705,5
2134,709,33,5
2135,709,191,3
2136,709,682,7
2137,710,310,5
2138,711,765,4
2139,711,775,8
2140,712,466,3
2141,712,197,6
2142,712,785,1
2143,712,137,1
2144,712,152,8
2145,713,242,2
2146,713,36,1
2147,713,110,2
2148,713,302,3
2149,713,30,6
2150,714,843,3
2151,714,534,7
2152,714,291,4
2153,714,644,6
2154,714,581,6
2155,715,95,2
2156,715,901,7
2157,715,359,10
2158,715,75,10
2159,715,787,6
2160,716,937,7
2161,717,956,10
2162,717,322,8
2163,717,586,8
2164,717,879,4
2165,718,970,1
2166,718,979,5
2167,719,943,2
2168,719,590,7
2169,719,837,8
2170,720,843,8
2171,720,181,2
2172,720,737,1
2173,720,607,2
2174,721,411,1
2175,722,772,5
2176,722,856,7
2177,722,787,4
2178,722,265,9
2179,723,456,5
2180,723,790,4
2181,724,748,4
2182,724,32,10
2183,724,10,8
2184,724,977,10
2185,725,732,4
2186,725,583,9
2187,725,459,6
2188,725,159,6
2189,725,490,1
2190,726,883,6
2191,726,890,9
2192,726,384,8
2193,726,998,9
2194,727,865,2
2195,727,388,3
2196,728,244,4
2197,728,238,8
2198,728,665,9
2199,728,234,6
2200,729,678,10
2201,729,764,10
2202,729,582,3
2203,730,652,4
2204,731,156,2
2205,731,376,6
2206,731,252,1
2207,732,62,3
2208,732,542,5
2209,732,862,10
2210,732,555,10
2211,732,631,7
2212,733,606,1
2213,733,484,7
2214,733,853,1
2215,734,351,9
2216,734,441,5
2217,734,93,6
2218,735,537,10
2219,735,45,7
2220,735,438,1
2221,736,39,4
2222,736,643,7
2223,736,90,5
2224,737,560,5
2225,737,464,9
2226,738,524,7
2227,738,308,3
2228,738,410,4
2229,739,85,4
2230,739,677,4
2231,740,112,10
2232,740,809,5
2233,741,34,10
2234,742,375,6
2235,742,5,4
2236,742,454,4
2237,742,529,1
2238,743,739,3
2239,743,78,1
2240,744,289,2
2241,744,328,4
2242,744,743,5
2243,745,172,5
2244,745,831,7
2245,746,199,1
2246,747,411,3
2247,747,395,2
2248,748,246,8
2249,748,295,3
2250,748,784,4
2251,748,255,3
2252,748,847,9
2253,749,364,1
2254,749,616,5
2255,749,415,9
2256,749,639,8
2257,749,1,5
2258,750,114,1
2259,750,956,4
2260,751,203,7
2261,751,337,8
2262,751,220,5
2263,751,350,1
2264,751,378,3
2265,752,740,3
2266,752,778,8
2267,752,660,6
2268,753,775,8
2269,754,267,1
2270,754,257,5
2271,754,684,3
2272,754,674,2
2273,754,116,3
2274,755,605,1
2275,755,171,1
2276,755,249,8
2277,755,50,7
2278,755,670,9
2279,756,54,6
2280,756,154,7
2281,756,528,7
2282,757,963,6
2283,757,618,4
2284,757,58,8
2285,757,475,2
2286,757,702,2
2287,758,392,4
2288,758,716,8
2289,758,342,10
2290,758,838,3
2291,759,151,8
2292,759,625,8
2293,760,773,4
2294,760,24,5
2295,760,1000,1
2296,760,439,10
2297,760,9,5
2298,761,740,3
2299,761,988,1
2300,761,353,3
2301,761,898,9
2302,762,68,7
2303,762,91,8
2304,762,389,10
2305,763,907,1
2306,764,571,8
2307,765,638,7
2308,765,486,6
2309,765,877,10
2310,765,620,2
2311,766,264,1
2312,766,519,2
2313,766,331,2
2314,766,425,5
2315,767,587,2
2316,767,742,5
2317,768,884,4
2318,769,546,6
2319,769,433,4
2320,769,71,1
2321,770,713,3
2322,770,951,8
2323,770,918,10
2324,770,107,3
2325,771,880,4
2326,771,378,1
2327,771,932,3
2328,772,170,4
2329,773,573,8
2330,773,215,3
2331,774,675,10
2332,774,262,5
2333,775,351,3
2334,775,741,1
2335,775,848,1
2336,775,790,8
2337,775,87,3
2338,776,95,8
2339,776,731,1
2340,776,596,2
2341,777,181,5
2342,778,511,10
2343,778,52,4
2344,778,936,3
2345,778,314,9
2346,779,990,4
2347,779,204,2
2348,779,134,9
2349,780,125,8
2350,781,479,2
2351,782,738,9
2352,782,211,3
2353,782,362,2
2354,783,779,10
2355,784,283,6
2356,784,226,7
2357,784,940,9
2358,784,226,2
2359,784,151,7
2360,785,437,1
2361,785,83,7
2362,786,426,10
2363,786,532,7
2364,787,443,7
2365,787,347,5
2366,787,405,1
2367,787,331,6
2368,787,489,9
2369,788,206,3
2370,788,233,5
2371,788,272,2
2372,788,548,3
2373,788,114,4
2374,789,767,10
2375,789,45,2
2376,789,587,4
2377,789,602,8
2378,790,806,10
2379,791,816,3
2380,791,117,5
2381,791,336,8
2382,791,863,3
2383,791,651,2
2384,792,899,5
2385,792,300,10
2386,793,904,2
2387,794,325,7
2388,794,363,1
2389,795,452,9
2390,795,884,1
2391,795,757,9
2392,795,973,3
2393,796,933,8
2394,796,402,9
2395,797,740,9
2396,797,986,6
2397,797,227,8
2398,797,19,10
2399,798,694,5
2400,798,705,2
2401,798,172,3
2402,798,645,4
2403,798,88,6
2404,799,207,5
2405,800,579,1
2406,800,117,7
2407,800,922,2
2408,800,643,9
2409,800,212,3
2410,801,784,2
2411,801,721,8
2412,802,283,10
2413,802,923,1
2414,802,998,2
2415,802,573,3
2416,803,787,6
2417,803,127,6
2418,803,126,7
2419,803,424,5
2420,804,382,6
2421,804,256,8
2422,805,338,2
2423,805,984,8
2424,805,718,6
2425,806,923,6
2426,806,529,10
2427,806,298,6
2428,806,445,7
2429,807,601,4
2430,807,108,8
2431,807,281,4
2432,807,857,10
2433,807,170,1
2434,808,318,2
2435,808,812,2
2436,809,372,10
2437,809,587,9
2438,810,589,3
2439,810,35,3
2440,810,974,2
2441,810,22,2
2442,810,738,7
2443,811,68,1
2444,812,178,9
2445,812,464,3
2446,813,71,7
2447,813,860,5
2448,813,842,1
2449,813,495,8
2450,814,770,3
2451,814,853,9
2452,815,155,4
2453,815,75,7
2454,815,543,1
2455,815,272,6
2456,816,236,8
2457,816,424,5
2458,816,271,1
2459,816,868,7
2460,816,860,5
2461,817,15,7
2462,818,486,5
2463,818,649,5
2464,819,16,5
2465,819,679,4
2466,819,181,10
2467,819,395,9
2468,820,684,2
2469,820,953,1
2470,821,694,10
2471,821,935,4
2472,821,73,4
2473,822,920,10
2474,822,18,8
2475,822,800,5
2476,822,663,5
2477,822,684,2
2478,823,33,8
2479,823,575,6
2480,824,11,3
2481,824,363,9
2482,825,269,8
2483,825,319,5
2484,825,596,10
2485,825,336,6
2486,825,793,8
2487,826,168,1
2488,826,190,8
2489,826,949,4
2490,827,831,6
2491,827,15,4
2492,827,506,4
2493,827,698,9
2494,828,950,7
2495,828,959,4
2496,828,6,2
2497,828,653,10
2498,828,530,7
2499,829,718,2
2500,829,989,1
2501,829,861,3
2502,829,784,9
2503,830,208,8
2504,831,830,4
2505,832,930,7
2506,832,109,3
2507,832,41,8
2508,832,247,6
2509,833,652,10
2510,833,658,2
2511,834,56,8
2512,834,853,3
2513,834,742,10
2514,835,903,9
2515,835,310,7
2516,835,273,10
2517,835,10,7
2518,835,221,10
2519,836,159,10
2520,837,901,8
2521,837,156,7
2522,837,299,2
2523,838,653,2
2524,838,543,3
2525,838,936,9
2526,838,499,8
2527,838,570,6
2528,839,206,10
2529,839,746,4
2530,839,515,3
2531,839,772,8
2532,839,689,9
2533,840,702,4
2534,840,870,9
2535,840,462,9
2536,840,867,8
2537,840,301,10
2538,841,807,2
2539,841,796,7
2540,841,721,1
2541,841,828,5
2542,842,781,3
2543,842,95,2
2544,843,807,1
2545,843,807,4
2546,843,603,2
2547,843,269,9
2548,843,573,1
2549,844,985,10
2550,844,754,6
2551,844,945,8
2552,844,769,4
2553,844,7,8
2554,845,977,5
2555,845,701,2
2556,845,468,10
2557,846,30,1
2558,846,217,9
2559,846,202,7
2560,846,608,4
2561,846,62,3
2562,847,804,8
2563,847,925,5
2564,848,37,4
2565,849,943,3
2566,849,794,7
2567,849,67,6
2568,849,627,9
2569,849,889,5
2570,850,527,10
2571,850,819,10
2572,850,15,6
2573,850,950,8
2574,851,88,9
2575,852,912,7
2576,852,449,1
2577,852,794,5
2578,852,365,4
2579,853,255,7
2580,853,994,7
2581,853,646,9
2582,853,411,9
2583,853,161,8
2584,854,967,8
2585,854,167,4
2586,854,768,6
2587,855,344,4
2588,855,751,4
2589,856,474,5
2590,856,771,9
2591,857,67,8
2592,857,817,2
2593,857,932,9
2594,857,788,4
2595,858,445,2
2596,858,306,2
2597,858,328,1
2598,859,934,3
2599,859,240,7
2600,859,535,5
2601,859,650,5
2602,860,765,8
2603,860,947,10
2604,860,817,8
2605,860,237,2
2606,860,795,9
2607,861,975,1
2608,861,849,6
2609,861,953,2
2610,862,874,6
2611,862,898,3
2612,862,484,7
2613,862,749,7
2614,863,891,7
2615,863,657,4
2616,863,826,5
2617,863,940,4
2618,863,973,8
2619,864,320,10
2620,864,965,3
2621,864,305,3
2622,864,607,1
2623,865,586,2
2624,865,585,9
2625,865,128,7
2626,865,473,2
2627,866,968,3
2628,866,296,9
2629,866,667,4
2630,867,710,8
2631,867,773,10
2632,867,94,8
2633,867,974,9
2634,868,457,9
2635,868,405,7
2636,868,175,8
2637,869,276,10
2638,870,780,2
2639,870,54,10
2640,870,549,3
2641,871,599,8
2642,871,101,10
2643,872,856,9
2644,873,241,5
2645,874,856,10
2646,874,351,4
2647,874,697,2
2648,874,114,1
2649,875,715,6
2650,875,46,5
2651,875,329,10
2652,875,548,3
2653,876,307,10
2654,876,435,9
2655,876,823,8
2656,877,956,9
2657,877,416,9
2658,877,392,8
2659,877,824,1
2660,877,615,10
2661,878,216,10
2662,878,567,6
2663,878,197,6
2664,878,855,3
2665,878,223,3
2666,879,409,5
2667,879,546,2
2668,880,667,10
2669,880,426,6
2670,880,812,2
2671,880,986,6
2672,880,152,10
2673,881,241,9
2674,882,472,1
2675,883,640,3
2676,883,84,4
2677,883,260,1
2678,883,454,5
2679,883,270,9
2680,884,555,3
2681,885,454,10
2682,885,969,9
2683,885,580,10
2684,885,94,7
2685,886,860,2
2686,886,638,4
2687,886,498,6
2688,886,544,3
2689,886,209,10
2690,887,162,6
2691,887,562,10
2692,887,405,1
2693,887,29,2
2694,887,184,10
2695,888,559,6
2696,888,659,6
2697,888,948,1
2698,888,641,1
2699,889,91,2
2700,889,772,2
2701,889,223,8
2702,890,36,7
2703,890,590,8
2704,890,273,6
2705,890,943,1
2706,891,75,9
2707,891,233,8
2708,892,925,2
2709,893,175,7
2710,893,966,2
2711,893,254,10
2712,893,599,3
2713,894,869,5
2714,894,754,2
2715,894,980,1
2716,894,975,8
2717,895,493,1
2718,896,327,8
2719,896,656,4
2720,896,918,8
2721,896,135,9
2722,896,896,1
2723,897,616,7
2724,897,534,6
2725,897,786,1
2726,897,282,8
2727,898,908,1
2728,899,41,5
2729,899,355,10
2730,899,447,10
2731,899,436,2
2732,899,979,9
2733,900,325,8
2734,901,372,10
2735,901,398,10
2736,901,984,4
2737,902,772,10
2738,902,827,6
2739,902,456,9
2740,902,772,3
2741,903,769,7
2742,903,506,7
2743,903,139,5
2744,904,869,3
2745,904,588,1
2746,905,849,3
2747,905,638,2
2748,905,485,10
2749,906,493,9
2750,906,964,10
2751,907,783,3
2752,907,349,3
2753,907,448,3
2754,907,374,3
2755,908,261,1
2756,908,151,9
2757,908,266,10
2758,909,812,7
2759,910,547,5
2760,911,216,2
2761,912,864,8
2762,912,816,9
2763,912,467,5
2764,912,703,10
2765,912,51,7
2766,913,122,9
2767,913,855,10
2768,914,282,3
2769,914,236,10
2770,914,74,7
2771,914,339,5
2772,915,568,6
2773,915,990,4
2774,916,558,10
2775,916,224,1
2776,917,187,9
2777,917,721,8
2778,917,709,3
2779,917,693,6
2780,917,399,1
2781,918,844,4
2782,918,107,10
2783,919,328,4
2784,919,742,8
2785,919,36,5
2786,920,118,9
2787,921,636,4
2788,921,873,7
2789,921,931,4
2790,922,976,6
2791,922,148,3
2792,922,150,6
2793,923,785,3
2794,923,344,8
2795,923,797,4
2796,924,744,3
2797,924,747,4
2798,924,63,6
2799,924,815,10
2800,924,187,8
2801,925,13,6
2802,926,333,3
2803,927,67,9
2804,927,22,10
2805,927,728,8
2806,927,282,3
2807,927,364,9
2808,928,378,7
2809,928,347,5
2810,928,110,10
2811,928,846,10
2812,928,34,2
2813,929,155,2
2814,930,870,6
2815,930,222,2
2816,930,693,1
2817,930,507,7
2818,930,157,5
2819,931,933,9
2820,931,475,9
2821,931,538,8
2822,931,73,9
2823,931,775,9
2824,932,835,9
2825,932,432,4
2826,932,42,7
2827,933,931,8
2828,933,826,10
2829,933,476,5
2830,933,755,2
2831,934,163,5
2832,934,211,2
2833,934,544,5
2834,935,480,10
2835,935,434,7
2836,935,537,6
2837,935,6,9
2838,935,653,1
2839,936,857,10
2840,936,861,8
2841,937,241,4
2842,937,856,3
2843,937,322,2
2844,937,946,4
2845,937,896,1
2846,938,221,2
2847,938,145,6
2848,938,975,6
2849,939,375,4
2850,939,424,2
2851,939,561,3
2852,939,445,7
2853,940,714,5
2854,940,729,7
2855,940,833,3
2856,941,289,9
2857,942,150,4
2858,942,736,9
2859,943,568,8
2860,943,416,3
2861,943,292,3
2862,944,722,1
2863,944,429,3
2864,944,62,8
2865,944,926,7
2866,945,48,6
2867,946,467,2
2868,946,303,9
2869,947,891,6
2870,947,428,6
2871,948,651,2
2872,948,549,2
2873,948,20,4
2874,949,118,1
2875,949,145,3
2876,950,927,6
2877,950,279,2
2878,950,772,10
2879,950,609,6
2880,950,484,1
2881,951,161,2
2882,951,315,2
2883,951,118,8
2884,951,688,10
2885,952,61,10
2886,952,137,9
2887,952,702,6
2888,952,717,10
2889,952,231,10
2890,953,796,1
2891,953,870,2
2892,953,988,5
2893,954,588,7
2894,954,36,5
2895,954,233,1
2896,955,213,4
2897,956,761,10
2898,957,242,8
2899,957,478,6
2900,958,440,8
2901,958,272,6
2902,958,793,1
2903,958,14,10
2904,958,370,8
2905,959,660,4
2906,959,181,9
2907,959,990,2
2908,959,278,1
2909,959,872,7
2910,960,747,8
2911,960,527,10
2912,960,869,2
2913,960,563,1
2914,960,58,9
2915,961,13,7
2916,961,85,10
2917,961,367,4
2918,962,695,10
2919,963,764,6
2920,964,287,10
2921,964,302,10
2922,964,674,9
2923,965,830,7
2924,965,235,4
2925,965,146,9
2926,965,303,3
2927,966,208,3
2928,966,293,2
2929,966,877,4
2930,966,884,2
2931,966,98,7
2932,967,484,8
2933,967,256,3
2934,967,548,8
2935,967,195,10
2936,968,39,3
2937,968,549,6
2938,968,662,4
2939,969,910,6
2940,969,602,7
2941,969,314,8
2942,969,228,2
2943,969,817,3
2944,970,239,2
2945,970,654,2
2946,970,385,8
2947,971,76,9
2948,971,135,5
2949,971,805,6
2950,972,677,6
2951,973,844,10
2952,974,395,5
2953,975,824,3
2954,975,13,10
2955,975,310,2
2956,975,708,4
2957,976,113,7
2958,976,91,3
2959,976,935,5
2960,976,16,6
2961,976,53,2
2962,977,618,7
2963,978,508,3
2964,978,844,9
2965,978,75,4
2966,979,568,7
2967,979,931,8
2968,979,25,1
2969,979,510,6
2970,979,199,8
2971,980,31,9
2972,980,237,2
2973,980,596,9
2974,980,521,6
2975,980,831,7
2976,981,444,10
2977,981,671,2
2978,982,487,5
2979,982,866,9
2980,983,404,6
2981,983,284,4
2982,983,430,2
2983,984,180,1
2984,984,478,10
2985,984,384,3
2986,984,330,2
2987,984,737,8
2988,985,265,4
2989,986,300,5
2990,986,290,7
2991,987,250,4
2992,987,763,3
2993,987,122,5
2994,987,348,3
2995,988,329,7
2996,988,134,3
2997,988,817,10
2998,988,307,3
2999,988,920,9
3000,989,748,9
3001,989,297,5
3002,989,179,9
3003,989,39,10
3004,989,159,3
3005,990,172,5
3006,990,672,3
3007,991,922,2
3008,991,881,5
3009,992,545,2
3010,992,906,5
3011,992,292,4
3012,993,821,10
3013,993,45,4
3014,994,169,1
3015,994,37,3
3016,994,287,5
3017,995,827,7
3018,995,946,2
3019,995,768,8
3020,995,299,1
3021,995,56,1
3022,996,38,6
3023,996,630,9
3024,996,25,10
3025,996,861,2
3026,997,111,6
3027,998,637,7
3028,998,795,9
3029,998,694,3
3030,998,571,8
3031,998,367,1
3032,999,699,1
3033,1000,143,4
3034,1000,554,3
3035,1000,998,10
3036,1000,932,7
